committee_id,committee_name,report_year,report_type,image_number,line_number,file_number,payee_name,payee_first_name,payee_middle_name,payee_last_name,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip,expenditure_description,expenditure_date,dissemination_date,expenditure_amount,office_total_ytd,category_code,category_code_full,support_oppose_indicator,memo_code,memo_code_full,candidate_id,candidate_name,candidate_prefix,candidate_first_name,candidate_middle_name,candidate_last_name,candidate_suffix,candidate_office,cand_office_state,cand_office_district,conduit_committee_id,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,election_type,election_type_full,independent_sign_name,independent_sign_date,notary_sign_name,notary_sign_date,notary_commission_expiration_date,back_reference_transaction_id,back_reference_schedule_name,filer_first_name,filer_middle_name,filer_last_name,transaction_id,original_sub_id,action_code,action_code_full,schedule_type_full,filing_form,link_id,sub_id,payee_prefix,payee_suffix,is_notice,memo_text,filer_prefix,filer_suffix,schedule_type,pdf_url
C00075820,NRCC,2017,24,201706079056321318,24,1165047,RED EAGLE MEDIA GROUP,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,MEDIA,2017-06-05 00:00:00,2017-06-06 00:00:00,488328.80,3929181.02,,,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,C00630426,,,,,,,R2017,SPECIAL RUNOFF,"DAVIS, KEITH A",2017-06-07 00:00:00,,,,,,KEITH,A,DAVIS,SE24-0.064130,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060720171409470018,4060720171409478275,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321318
C00075820,NRCC,2017,24,201706079056321318,24,1165047,RED EAGLE MEDIA GROUP,,,,815 SLATERS LANE,,ALEXANDRIA,VA,22314,MEDIA,2017-06-06 00:00:00,2017-06-06 00:00:00,57212.32,3929181.02,,,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,C00630426,,,,,,,R2017,SPECIAL RUNOFF,"DAVIS, KEITH A",2017-06-07 00:00:00,,,,,,KEITH,A,DAVIS,SE24-0.064137,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060720171409470018,4060720171409478277,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321318
C00428557,COLOROFCHANGE PAC,2017,24,201706079056321328,24,1165050,"TOSKR, INC.",,,,1330 BROADWAY,3RD FLOOR,OAKLAND,CA,94162,ESTIMATED COST OF DIGITAL COMMUNICATIONS,2017-06-06 00:00:00,2017-06-06 00:00:00,2352.16,0.00,004,Advertising Expenses ,S,,,H8GA06195,"OSSOFF, T. JONATHAN",,T. JONATHAN,,OSSOFF,,H,GA,06,C00428557,,,,,,,R2017,RUNOFF,"GOODMAN, KEITH",2017-06-07 00:00:00,,,,,,KEITH,,GOODMAN,SE.6133,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060720171409470019,4060720171409478279,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321328
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201706089056333303,24,1165130,RAPID RESPONSE TELEVISION LLC,,,,P.O. BOX 36819,,CANTON,OH,44735,TELEVISION ADVERTISING,2017-06-07 00:00:00,2017-06-12 00:00:00,25000.00,1054519.30,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-06-07 00:00:00,,,,,,DAN,,BACKER,SE24.101850,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485801,4060820171409494847,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333303
C00608489,GREAT AMERICA PAC,2017,48,201706089056333304,24,1165131,CONNELL DONATELLI INC.,,,,P.O. BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-06-08 00:00:00,2017-06-07 00:00:00,1000.00,949685.76,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-06-07 00:00:00,,,,,,DAN,,BACKER,SE24.101849,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485802,4060820171409494849,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333304
C00000935,DCCC,2017,24,201706089056333395,24,1165160,LEFT HOOK COMMUNICATIONS LLC,,,,2900 ABILENE DRIVE,,CHEVY CHASE,MD,20815,MEDIA PRODUCTION,2017-06-08 00:00:00,2017-06-07 00:00:00,16105.00,4971327.01,004,Advertising Expenses ,O,,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,,,,,,,,S2017,SPECIAL RUNOFF,"SENA, DANIEL",2017-06-08 00:00:00,,,,,,DANIEL,,SENA,SE-960981,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485803,4060820171409494851,,,t,DATE OF DISSEMINATION: 06/07/17,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333395
C00003418,REPUBLICAN NATIONAL COMMITTEE,2017,24,201706089056413776,24,1165216,MAJORITY STRATEGIES INC,,,,12854 KENAN DR,SUITE 145,JACKSONVILLE,FL,32258,MAIL PRODUCTION,2017-06-08 00:00:00,2017-06-07 00:00:00,23231.25,352254.96,,,S,,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,C00633362,,,,,,,S2017,SPECIAL RUNOFF,"PARKER, ANTHONY W",2017-06-08 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.031267-2,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485804,4060820171409495001,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056413776
C00003418,REPUBLICAN NATIONAL COMMITTEE,2017,24,201706089056413776,24,1165216,MAJORITY STRATEGIES INC,,,,12854 KENAN DR,SUITE 145,JACKSONVILLE,FL,32258,GOTV SERVICES,2017-06-08 00:00:00,2017-06-07 00:00:00,7800.00,352254.96,,,S,,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,C00633362,,,,,,,S2017,SPECIAL RUNOFF,"PARKER, ANTHONY W",2017-06-08 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.031267-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485804,4060820171409495003,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056413776
C00635474,CITIZENS FOR A BETTER GOVERNMENT,2017,48,201706079056321536,24,1165068,ADDRESSERS,,,,12730 RAYMER STREET,BLDG 1,NORTH HOLLYWOOOD,CA,91605,"PRINTING, POSTAGE POSTCARD",2017-06-05 00:00:00,2017-06-05 00:00:00,18833.82,39696.87,,,S,,,,"AHN, ROBERT LEE",,ROBERT,LEE,AHN,,H,CA,34,,,,,,,,G2017,,"LEVINE, SHELLEY",2017-06-07 00:00:00,,,,,,SHELLEY,,LEVINE,WFT2017572015-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485796,4060820171409494735,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321536
C00635474,CITIZENS FOR A BETTER GOVERNMENT,2017,48,201706079056321536,24,1165068,ADDRESSERS,,,,12730 RAYMER STREET,BUILDING 1,NORTH HOLLYWOOD,CA,91605,"PRINT, POSTAGE POSTCARDS",2017-06-05 00:00:00,2017-06-05 00:00:00,20863.07,60559.94,,,S,,,,"AHN, ROBERT LEE",,ROBERT,LEE,AHN,,H,CA,34,,,,,,,,G2017,,"LEVINE, SHELLEY",2017-06-07 00:00:00,,,,,,SHELLEY,,LEVINE,WFT2017572019-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485796,4060820171409494737,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321536
C00635474,CITIZENS FOR A BETTER GOVERNMENT,2017,48,201706079056321537,24,1165068,POLITICAL DATA INC,,,,12501 IMPERIAL HIGHWAY,SUITE 200,NORWALK,CA,90650,MAIL FILE,2017-06-03 00:00:00,2017-06-03 00:00:00,735.11,3037.61,,,S,,,,"AHN, ROBERT LEE",,ROBERT,LEE,AHN,,H,CA,34,,,,,,,,G2017,,"LEVINE, SHELLEY",2017-06-07 00:00:00,,,,,,SHELLEY,,LEVINE,WFT2017572022-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485796,4060820171409494739,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706079056321537
C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2017,24,201706089056321859,24,1165089,TELE-TOWN HALL SERVICES,,,,4600 N. FAIRFAX DR. #802,,ARLINGTON,VA,222031553,IE-VOTER CALLS-HANDEL-GA SPEC RUN OFF,2017-06-01 00:00:00,2017-06-01 00:00:00,153.42,6168.99,,,S,,,H8GA06286,"HANDEL, KAREN CHRISTINE",,KAREN,CHRISTINE,HANDEL,,H,GA,06,,,,,,,,O2017,SPECIAL RUNOFF,"COCKFIELD, WAYNE",2017-06-08 00:00:00,,,,,,WAYNE,,COCKFIELD,EBC02759A35444D99896,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485797,4060820171409494811,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056321859
C00509893,NATIONAL RIGHT TO LIFE VICTORY FUND,2017,24,201706089056321859,24,1165089,PRINTING PARTNERS,,,,929 W 16TH ST,,INDIANAPOLIS,IN,462022214,IE-DIRECT MAIL-HANDEL-GA SPEC RUN OFF,2017-06-07 00:00:00,2017-06-07 00:00:00,6015.57,12184.56,,,S,,,H8GA06286,"HANDEL, KAREN CHRISTINE",,KAREN,CHRISTINE,HANDEL,,H,GA,06,,,,,,,,O2017,SPECIAL RUNOFF,"COCKFIELD, WAYNE",2017-06-08 00:00:00,,,,,,WAYNE,,COCKFIELD,EF0C346F8D2F14EAC907,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485797,4060820171409494813,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056321859
C00455378,THE NATIONAL REPUBLICAN TRUST PAC,2017,24,201706089056333055,24,1165122,"CAPITOL MEDIA GROUP, LLC",,,,"2100 M STREET, NW, SUITE 170-340",,WASHINGTON,DC,200371207,RADIO AD,2017-06-07 00:00:00,2017-06-07 00:00:00,500.00,1000.00,,,O,X,,H8GA06195,"OSSOFF, JONATHAN T.",,JONATHAN,T.,OSSOFF,,H,GA,06,,,,,,,,O2017,SPECIAL RUNOFF,"WHEELER, SCOTT",2017-06-08 00:00:00,,,,,,SCOTT,,WHEELER,E35D2E744884946488F4,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485799,4060820171409494817,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333055
C00455378,THE NATIONAL REPUBLICAN TRUST PAC,2017,24,201706089056333055,24,1165122,"CAPITOL MEDIA GROUP, LLC",,,,"2100 M STREET, NW, SUITE 170-340",,WASHINGTON,DC,200371207,RADIO AD,2017-06-07 00:00:00,2017-06-07 00:00:00,500.00,1000.00,,,S,X,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,,,,,,,,O2017,SPECIAL RUNOFF,"WHEELER, SCOTT",2017-06-08 00:00:00,,,,,,SCOTT,,WHEELER,E09AD507BC8FE49ACB0D,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485799,4060820171409494819,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333055
C00495028,HOUSE MAJORITY PAC,2017,24,201706089056333302,24,1165129,ARDLEIGH GROUP LLC,,,,1725 I ST NW,STE 900,WASHINGTON,DC,200062420,CANVASSING - ESTIMATE,2017-06-07 00:00:00,2017-06-07 00:00:00,30000.00,476661.80,,,S,,,H8GA06195,"OSSOFF, JONATHAN T.",,JONATHAN,T.,OSSOFF,,H,GA,06,,,,,,,,O2017,SPECIAL RUNOFF,"LAPP, ALIXANDRIA",2017-06-08 00:00:00,,,,,,ALIXANDRIA,,LAPP,VN7GDA8F5S0,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060820171409485800,4060820171409494845,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706089056333302
C00638643,GEORGIA LIFE ALLIANCE ACTION FUND,2017,24,201706099056424746,24,1165329,STONERIDGE GROUP,,,,4400 NORTH POINT PKWY STE 190,,ALPHARETTA,GA,30022,ONLINE ADVERTISING,2017-06-09 00:00:00,2017-06-09 00:00:00,10000.00,10000.00,004,Advertising Expenses ,S,,,H8GA06286,"HANDEL, KAREN CHRISTINE",,KAREN CHRISTINE,,HANDEL,,H,GA,06,C00638643,,,,,,,R2017,RUNOFF,"KILGORE, PAUL",2017-06-09 00:00:00,,,,,,PAUL,,KILGORE,SE.4145,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529553,4060920171409538085,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056424746
C00638643,GEORGIA LIFE ALLIANCE ACTION FUND,2017,24,201706099056424746,24,1165329,STONERIDGE GROUP,,,,4400 NORTH POINT PKWY STE 190,,ALPHARETTA,GA,30022,ONLINE VIDEO PRODUCTION,2017-06-09 00:00:00,2017-06-09 00:00:00,7500.00,17500.00,004,Advertising Expenses ,S,,,H8GA06286,"HANDEL, KAREN CHRISTINE",,KAREN CHRISTINE,,HANDEL,,H,GA,06,C00638643,,,,,,,R2017,RUNOFF,"KILGORE, PAUL",2017-06-09 00:00:00,,,,,,PAUL,,KILGORE,SE.4155,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529553,4060920171409538087,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056424746
C00608489,GREAT AMERICA PAC,2017,48,201706099056424761,24,1165336,CONNELL DONATELLI INC.,,,,P.O. BOX 1877,,ALEXANDRIA,VA,22313,ONLINE VOTER CONTACT,2017-06-12 00:00:00,2017-06-09 00:00:00,2500.00,952185.76,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-06-09 00:00:00,,,,,,DAN,,BACKER,SE24.101851,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529554,4060920171409538089,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056424761
C00544767,THE COMMITTEE TO DEFEND THE PRESIDENT,2017,48,201706099056424762,24,1165337,RAPID RESPONSE TELEVISION LLC,,,,P.O. BOX 36819,,CANTON,OH,44735,TELEVISION ADVERTISING,2017-06-09 00:00:00,2017-06-12 00:00:00,15000.00,1069519.30,,,S,,,P80001571,"TRUMP, DONALD J",,DONALD,J,TRUMP,,P,,,,,,,,,,G2020,,"BACKER, DAN",2017-06-09 00:00:00,,,,,,DAN,,BACKER,SE24.101852,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529555,4060920171409538091,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056424762
C00075820,NRCC,2017,24,201706099056425099,24,1165348,HONOLD COMMUNICATIONS,,,,252 9TH STREET NE,,WASHINGTON,DC,20002,MEDIA,2017-06-08 00:00:00,2017-06-08 00:00:00,21912.50,3955968.52,,,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,C00630426,,,,,,,R2017,SPECIAL RUNOFF,"DAVIS, KEITH A",2017-06-09 00:00:00,,,,,,KEITH,A,DAVIS,SE24-0.064158,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529556,4060920171409538093,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056425099
C00075820,NRCC,2017,24,201706099056425099,24,1165348,HONOLD COMMUNICATIONS,,,,252 9TH STREET NE,,WASHINGTON,DC,20002,MEDIA,2017-06-09 00:00:00,2017-06-08 00:00:00,4875.00,3955968.52,,,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,C00630426,,,,,,,R2017,SPECIAL RUNOFF,"DAVIS, KEITH A",2017-06-09 00:00:00,,,,,,KEITH,A,DAVIS,SE24-0.064159,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529556,4060920171409538095,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056425099
C00003418,REPUBLICAN NATIONAL COMMITTEE,2017,24,201706099056425118,24,1165351,CONFLUENT IMPACT COMMUNICATIONS LLC,,,,7300 HUDSON BLVD,SUITE 270,ST. PAUL,MN,55128,PHONE SERVICES,2017-06-09 00:00:00,2017-06-08 00:00:00,1525.64,371523.50,,,S,,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,C00633362,,,,,,,S2017,SPECIAL RUNOFF,"PARKER, ANTHONY W",2017-06-09 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.031287-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529557,4060920171409538097,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056425118
C00003418,REPUBLICAN NATIONAL COMMITTEE,2017,24,201706099056425118,24,1165351,MAJORITY STRATEGIES INC,,,,12854 KENAN DR,SUITE 145,JACKSONVILLE,FL,32258,MAIL PRODUCTION SERVICES,2017-06-09 00:00:00,2017-06-09 00:00:00,17742.90,371523.50,,,S,,,H8GA06286,"HANDEL, KAREN",,KAREN,,HANDEL,,H,GA,06,C00633362,,,,,,,S2017,SPECIAL RUNOFF,"PARKER, ANTHONY W",2017-06-09 00:00:00,,,,,,ANTHONY,W,PARKER,SE24-0.031286-1,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529557,4060920171409538099,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056425118
C00135368,SIERRA CLUB POLITICAL COMMITTEE,2017,24,201706099056425141,24,1165354,"THE STRATEGY GROUP, INC.",,,,"730 N FRANKLIN, SUITE #404",,CHICAGO,IL,60654,DIRECT MAIL SERVICES,2017-06-09 00:00:00,2017-06-09 00:00:00,21344.70,21344.70,006,Campaign Materials,S,,,H8GA06195,"OSSOFF, T. JONATHAN",,T. JONATHAN,,OSSOFF,,H,GA,06,C00135368,,,,,,,O2017,SPECIAL-RUNOFF,"SEASE, DEBBIE",2017-06-09 00:00:00,,,,,,DEBBIE,,SEASE,SE.4359,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529558,4060920171409538101,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056425141
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422135,24,1165243,"GILL, RYAN J",RYAN,J,GILL,2210  I STREET,APT. 3A,SACRAMENTO,CA,958164032,PHONE DATA,2017-06-01 00:00:00,2017-06-01 00:00:00,7.50,115.62,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-163709,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537704,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422135
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422135,24,1165243,"GILL, RYAN J",RYAN,J,GILL,2210  I STREET,APT. 3A,SACRAMENTO,CA,958164032,BANNER,2017-06-01 00:00:00,2017-06-01 00:00:00,108.12,115.62,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-163719,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537706,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422135
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422137,24,1165243,"KIESOW-FRANCIS, LUAN",LUAN,,KIESOW-FRANCIS,921  FIRST STREET,SPACE 2,PAHRUMP,NV,890484673,PRODUCTION AND DESIGN,2017-06-05 00:00:00,2017-06-05 00:00:00,100.00,215.62,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-163751,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537708,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422137
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422137,24,1165243,"GILL, RYAN J",RYAN,J,GILL,2210  I STREET,APT. 3A,SACRAMENTO,CA,958164032,6/8/17 MAILING AND POSTAGE,2017-06-08 00:00:00,2017-06-08 00:00:00,474.39,690.01,006,Campaign Materials,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164171,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537710,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422137
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422138,24,1165243,IHEARTMEDIA,,,,PO BOX 406372,,ATLANTA,GA,303846372,6/10 TO 6/13/17 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-10 00:00:00,1032.75,1722.76,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164166,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537712,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422138
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422138,24,1165243,IHEARTMEDIA,,,,PO BOX 406372,,ATLANTA,GA,303846372,6/10 TO 6/13/17 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-10 00:00:00,1032.75,4306.15,004,Advertising Expenses ,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164167,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537714,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422138
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422139,24,1165243,J.W. BROADCASTING INC.,,,,1100 SPRING STREET NORTHWEST,SUITE 610,ATLANTA,GA,30309,6/12 TO 6/15 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-12 00:00:00,375.00,2722.76,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164163,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537716,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422139
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422139,24,1165243,SALEM MEDIA GROUP ATLANTA,,,,2970 PEACHTREE ROAD NORTHWEST,SUITE 700,ATLANTA,GA,30305,6/12 TO 6/15/17 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-12 00:00:00,625.00,2722.76,004,Advertising Expenses ,S,,,,"HANDEL, KAREN",,KAREN,,HANDEL,,S,,00,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164173,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537718,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422139
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422140,24,1165243,J.W. BROADCASTING INC.,,,,1100 SPRING STREET NORTHWEST,SUITE 610,ATLANTA,GA,30309,6/12 TO 6/15 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-12 00:00:00,375.00,5306.15,004,Advertising Expenses ,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,,,,,,,,R2017,RUNOFF-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164164,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537720,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422140
C00495010,CONSERVATIVE CAMPAIGN COMMITTEE,2017,24,201706099056422140,24,1165243,SALEM MEDIA GROUP ATLANTA,,,,2970 PEACHTREE ROAD NORTHWEST,SUITE 700,ATLANTA,GA,30305,6/12 TO 6/15/17 RADIO ADVERTISING,2017-06-08 00:00:00,2017-06-12 00:00:00,625.00,5306.15,004,Advertising Expenses ,O,,,H8GA06195,"OSSOFF, JON",,JON,,OSSOFF,,H,GA,06,,,,,,,,S2017,SPECIAL GENERAL-2017,"LAWLER, KELLY",2017-06-09 00:00:00,,,,,,KELLY,,LAWLER,E-164174,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529550,4060920171409537722,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422140
C00432260,CLUB FOR GROWTH PAC,2017,24,201706099056422765,24,1165273,CLUB FOR GROWTH,,,,"2001 L ST., NW",STE. 600,WASHINGTON,DC,20036,MAIL PRODUCTION COSTS (FROM ADVANCE LINE 21),2017-06-08 00:00:00,2017-06-08 00:00:00,289.86,4302.72,,,S,,,H6SC05111,"NORMAN, RALPH W MR. JR",,RALPH W MR. JR,,NORMAN,,H,SC,05,C00432260,,,,,,,S2017,SPECIAL-GENERAL,"ROZANSKY, ADAM",2017-06-09 00:00:00,,,,,,ADAM,,ROZANSKY,SE.7359,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529551,4060920171409537724,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422765
C00432260,CLUB FOR GROWTH PAC,2017,24,201706099056422765,24,1165273,THE MAIL HAUS,,,,1745 SUBURBAN DRIVE,,DE PERE,WI,54115,"MAIL PRODUCTION COSTS, POSTAGE",2017-06-08 00:00:00,2017-06-08 00:00:00,4012.86,4012.86,,,S,,,H6SC05111,"NORMAN, RALPH W MR. JR",,RALPH W MR. JR,,NORMAN,,H,SC,05,C00432260,,,,,,,S2017,SPECIAL-GENERAL,"ROZANSKY, ADAM",2017-06-09 00:00:00,,,,,,ADAM,,ROZANSKY,SE.7357,,A,ADD,ITEMIZED INDEPENDENT EXPENDITURES,F24,4060920171409529551,4060920171409537726,,,t,,,,SE,http://docquery.fec.gov/cgi-bin/fecimg/?201706099056422765
